53.32131, -9.16052, 
53.32149, -9.16078, 
53.32202, -9.16143, 
53.32301, -9.16258, 
53.32306, -9.16262, 
53.32314, -9.16272, 
53.32346, -9.16301, 
53.32377, -9.16326, 
53.32411, -9.16347, 
53.32412, -9.16347, 
53.32492, -9.16397, 
53.32507, -9.16408, 
53.32529, -9.16428, 
53.32531, -9.16439, 
53.32533, -9.16445, 
53.32534, -9.16445, 
53.32536, -9.16449, 
53.32539, -9.16453, 
53.32543, -9.16456, 
53.32550, -9.16458, 
53.32554, -9.16457, 
53.32556, -9.16457, 
53.32558, -9.16456, 
53.32561, -9.16453, 
53.32567, -9.16445, 
53.32568, -9.16443, 
53.32590, -9.16444, 
53.32609, -9.16443, 
53.32739, -9.16467, 
53.32742, -9.16467, 
53.32833, -9.16478, 
53.32921, -9.16492, 
53.33016, -9.16517, 
53.33140, -9.16558, 
53.33274, -9.16608, 
53.33291, -9.16617, 
53.33389, -9.16662, 
53.33457, -9.16699, 
53.33480, -9.16714, 
53.33558, -9.16760, 
53.33588, -9.16779, 
53.33649, -9.16821, 
53.33726, -9.16879, 
53.33731, -9.16882, 
53.33784, -9.16926, 
53.33881, -9.17012, 
53.33955, -9.17071, 
53.34038, -9.17142, 
53.34103, -9.17202, 
53.34149, -9.17241, 
53.34168, -9.17263, 
53.34177, -9.17276, 
53.34187, -9.17288, 
53.34258, -9.17382, 
53.34292, -9.17443, 
53.34326, -9.17511, 
53.34349, -9.17564, 
53.34365, -9.17612, 
53.34397, -9.17774, 
53.34397, -9.17775, 
53.34411, -9.17860, 
53.34422, -9.18011, 
53.34423, -9.18017, 
53.34441, -9.18523, 
53.34449, -9.18655, 
53.34458, -9.18756, 
53.34456, -9.18774, 
53.34456, -9.18803, 
53.34454, -9.18829, 
53.34449, -9.18839, 
53.34448, -9.18845, 
53.34447, -9.18845, 
53.34446, -9.18852, 
53.34446, -9.18866, 
53.34447, -9.18872, 
53.34449, -9.18878, 
53.34454, -9.18889, 
53.34458, -9.18893, 
53.34462, -9.18896, 
53.34476, -9.18928, 
53.34488, -9.18960, 
53.34494, -9.18970, 
53.34531, -9.19087, 
53.34533, -9.19091, 
53.34546, -9.19130, 
53.34559, -9.19164, 
53.34574, -9.19199, 
53.34725, -9.19508, 
53.34860, -9.19775, 
53.34896, -9.19837, 
53.34935, -9.19893, 
53.34940, -9.19898, 
53.34954, -9.19915, 
53.34982, -9.19946, 
53.34999, -9.19962, 
53.35003, -9.19965, 
53.35086, -9.20044, 
53.35125, -9.20092, 
53.35152, -9.20132, 
53.35206, -9.20218, 
53.35336, -9.20434, 
53.35363, -9.20476, 
53.35418, -9.20548, 
53.35580, -9.20744, 
53.35643, -9.20827, 
53.35677, -9.20877, 
53.35721, -9.20951, 
53.35766, -9.21040, 
53.35977, -9.21514, 
53.36008, -9.21573, 
53.36042, -9.21625, 
53.36075, -9.21668, 
53.36125, -9.21723, 
53.36268, -9.21861, 
53.36276, -9.21868, 
53.36324, -9.21918, 
53.36338, -9.21935, 
53.36353, -9.21956, 
53.36453, -9.22118, 
53.36474, -9.22154, 
53.36517, -9.22223, 
53.36571, -9.22314, 
53.36595, -9.22351, 
53.36611, -9.22373, 
53.36623, -9.22387, 
53.36661, -9.22426, 
53.36685, -9.22453, 
53.36720, -9.22505, 
53.36886, -9.22789, 
53.36908, -9.22832, 
53.36925, -9.22868, 
53.36938, -9.22899, 
53.36997, -9.23062, 
53.37067, -9.23269, 
53.37067, -9.23271, 
53.37161, -9.23553, 
53.37301, -9.24036, 
53.37324, -9.24104, 
53.37341, -9.24145, 
53.37361, -9.24185, 
53.37384, -9.24222, 
53.37401, -9.24244, 
53.37655, -9.24546, 
53.37701, -9.24606, 
53.37791, -9.24764, 
53.37812, -9.24794, 
53.37846, -9.24864, 
53.37891, -9.24951, 
53.37915, -9.24985, 
53.37921, -9.24990, 
53.37927, -9.24996, 
53.37944, -9.25007, 
53.37963, -9.25014, 
53.37971, -9.25015, 
53.37988, -9.25015, 
53.38018, -9.25007, 
53.38030, -9.25002, 
53.38042, -9.24996, 
53.38212, -9.24896, 
53.38255, -9.24874, 
53.38271, -9.24864, 
53.38291, -9.24853, 
53.38333, -9.24822, 
53.38468, -9.24739, 
53.38639, -9.24639, 
53.38649, -9.24634, 
53.38674, -9.24626, 
53.38688, -9.24623, 
53.38709, -9.24620, 
53.38746, -9.24619, 
53.38807, -9.24620, 
53.38860, -9.24623, 
53.38878, -9.24626, 
53.38908, -9.24634, 
53.38914, -9.24637, 
53.38922, -9.24640, 
53.38941, -9.24650, 
53.38973, -9.24671, 
53.39055, -9.24737, 
53.39122, -9.24794, 
53.39177, -9.24850, 
53.39204, -9.24881, 
53.39240, -9.24929, 
53.39247, -9.24940, 
53.39257, -9.24954, 
53.39299, -9.25020, 
53.39330, -9.25077, 
53.39349, -9.25115, 
53.39366, -9.25152, 
53.39385, -9.25197, 
53.39418, -9.25267, 
53.39443, -9.25315, 
53.39550, -9.25495, 
53.39598, -9.25590, 
53.39628, -9.25658, 
53.39663, -9.25757, 
53.39680, -9.25800, 
53.39686, -9.25813, 
53.39744, -9.25961, 
53.39825, -9.26215, 
53.39849, -9.26301, 
53.39880, -9.26432, 
53.39895, -9.26513, 
53.39921, -9.26671, 
53.39938, -9.26760, 
53.39964, -9.26864, 
53.39991, -9.26950, 
53.40026, -9.27036, 
53.40043, -9.27074, 
53.40195, -9.27379, 
53.40211, -9.27414, 
53.40239, -9.27468, 
53.40312, -9.27597, 
53.40356, -9.27668, 
53.40363, -9.27678, 
53.40374, -9.27692, 
53.40388, -9.27708, 
53.40413, -9.27731, 
53.40695, -9.27945, 
53.40711, -9.27958, 
53.40744, -9.27982, 
53.40823, -9.28044, 
53.40825, -9.28046, 
53.40859, -9.28073, 
53.40879, -9.28091, 
53.40928, -9.28143, 
53.41068, -9.28306, 
53.41223, -9.28507, 
53.41279, -9.28587, 
53.41312, -9.28631, 
53.41447, -9.28820, 
53.41502, -9.28892, 
53.41582, -9.29002, 
53.41592, -9.29014, 
53.41603, -9.29030, 
53.41606, -9.29033, 
53.41688, -9.29143, 
53.41690, -9.29145, 
53.41834, -9.29326, 
53.42044, -9.29602, 
53.42053, -9.29612, 
53.42124, -9.29701, 
53.42132, -9.29710, 
53.42147, -9.29730, 
53.42163, -9.29756, 
53.42199, -9.29837, 
53.42208, -9.29862, 
53.42219, -9.29902, 
53.42235, -9.29954, 
53.42252, -9.30018, 
53.42293, -9.30201, 
53.42327, -9.30371, 
53.42343, -9.30466, 
53.42348, -9.30506, 
53.42368, -9.30723, 
